Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Analog Channels,,
,,,-2.98E-07,0.000431597349233925,
,,,-2.97E-07,9.68694221228361E-05,
,,,-2.96E-07,0.000431597349233925,
,,,-2.95E-07,-0.000237858504988253,
,,,-2.94E-07,9.68694221228361E-05,
,,,-2.93E-07,-0.000237858504988253,
,,,-2.92E-07,0.000431597349233925,
,,,-2.91E-07,0.000766325276345015,
,,,-2.9E-07,0.000431597349233925,
,,,-2.89E-07,9.68694221228361E-05,
,,,-2.88E-07,9.68694221228361E-05,
,,,-2.87E-07,9.68694221228361E-05,
,,,-2.86E-07,0.000431597349233925,
,,,-2.85E-07,9.68694221228361E-05,
,,,-2.84E-07,0.000766325276345015,
,,,-2.83E-07,0.000766325276345015,
,,,-2.82E-07,0.000431597349233925,
,,,-2.81E-07,0.000766325276345015,
,,,-2.8E-07,0.0011010532034561,
,,,-2.79E-07,0.000766325276345015,
,,,-2.78E-07,0.000766325276345015,
,,,-2.77E-07,0.000766325276345015,
,,,-2.76E-07,0.000766325276345015,
,,,-2.75E-07,0.000431597349233925,
,,,-2.74E-07,0.0011010532034561,
,,,-2.73E-07,0.00143578113056719,
,,,-2.72E-07,0.000766325276345015,
,,,-2.71E-07,0.000766325276345015,
,,,-2.7E-07,0.0011010532034561,
,,,-2.69E-07,0.0011010532034561,
,,,-2.68E-07,0.0011010532034561,
,,,-2.67E-07,0.00143578113056719,
,,,-2.66E-07,0.00143578113056719,
,,,-2.65E-07,0.00143578113056719,
,,,-2.64E-07,0.00143578113056719,
,,,-2.63E-07,0.0011010532034561,
,,,-2.62E-07,0.00143578113056719,
,,,-2.61E-07,0.0011010532034561,
,,,-2.6E-07,0.000766325276345015,
,,,-2.59E-07,0.00177050905767828,
,,,-2.58E-07,0.0011010532034561,
,,,-2.57E-07,0.00143578113056719,
,,,-2.56E-07,0.0011010532034561,
,,,-2.55E-07,0.00143578113056719,
,,,-2.54E-07,0.0011010532034561,
,,,-2.53E-07,0.00177050905767828,
,,,-2.52E-07,0.00177050905767828,
,,,-2.51E-07,0.00177050905767828,
,,,-2.5E-07,0.00143578113056719,
,,,-2.49E-07,0.00143578113056719,
,,,-2.48E-07,0.00177050905767828,
,,,-2.47E-07,0.00177050905767828,
,,,-2.46E-07,0.00177050905767828,
,,,-2.45E-07,0.00177050905767828,
,,,-2.44E-07,0.00177050905767828,
,,,-2.43E-07,0.0011010532034561,
,,,-2.42E-07,0.00177050905767828,
,,,-2.41E-07,0.00177050905767828,
,,,-2.4E-07,0.00177050905767828,
,,,-2.39E-07,0.00143578113056719,
,,,-2.38E-07,0.00210523698478937,
,,,-2.37E-07,0.00177050905767828,
,,,-2.36E-07,0.00177050905767828,
,,,-2.35E-07,0.00177050905767828,
,,,-2.34E-07,0.00210523698478937,
,,,-2.33E-07,0.00177050905767828,
,,,-2.32E-07,0.00210523698478937,
,,,-2.31E-07,0.00210523698478937,
,,,-2.3E-07,0.00177050905767828,
,,,-2.29E-07,0.00177050905767828,
,,,-2.28E-07,0.00210523698478937,
,,,-2.27E-07,0.00243996491190046,
,,,-2.26E-07,0.00177050905767828,
,,,-2.25E-07,0.00210523698478937,
,,,-2.24E-07,0.00210523698478937,
,,,-2.23E-07,0.00210523698478937,
,,,-2.22E-07,0.00210523698478937,
,,,-2.21E-07,0.00243996491190046,
,,,-2.2E-07,0.00210523698478937,
,,,-2.19E-07,0.00243996491190046,
,,,-2.18E-07,0.00243996491190046,
,,,-2.17E-07,0.00210523698478937,
,,,-2.16E-07,0.00277469283901155,
,,,-2.15E-07,0.00177050905767828,
,,,-2.14E-07,0.00243996491190046,
,,,-2.13E-07,0.00243996491190046,
,,,-2.12E-07,0.00243996491190046,
,,,-2.11E-07,0.00210523698478937,
,,,-2.1E-07,0.00210523698478937,
,,,-2.09E-07,0.00243996491190046,
,,,-2.08E-07,0.00277469283901155,
,,,-2.07E-07,0.00210523698478937,
,,,-2.06E-07,0.00310942076612264,
,,,-2.05E-07,0.00277469283901155,
,,,-2.04E-07,0.00277469283901155,
,,,-2.03E-07,0.00277469283901155,
,,,-2.02E-07,0.00277469283901155,
,,,-2.01E-07,0.00277469283901155,
,,,-2E-07,0.00243996491190046,
,,,-1.99E-07,0.00277469283901155,
,,,-1.98E-07,0.00277469283901155,
,,,-1.97E-07,0.00277469283901155,
,,,-1.96E-07,0.00277469283901155,
,,,-1.95E-07,0.00344414869323373,
,,,-1.94E-07,0.00277469283901155,
,,,-1.93E-07,0.00310942076612264,
,,,-1.92E-07,0.00310942076612264,
,,,-1.91E-07,0.00310942076612264,
,,,-1.9E-07,0.00310942076612264,
,,,-1.89E-07,0.00243996491190046,
,,,-1.88E-07,0.00344414869323373,
,,,-1.87E-07,0.00344414869323373,
,,,-1.86E-07,0.00310942076612264,
,,,-1.85E-07,0.00344414869323373,
,,,-1.84E-07,0.00310942076612264,
,,,-1.83E-07,0.00344414869323373,
,,,-1.82E-07,0.00310942076612264,
,,,-1.81E-07,0.00344414869323373,
,,,-1.8E-07,0.00344414869323373,
,,,-1.79E-07,0.00310942076612264,
,,,-1.78E-07,0.00344414869323373,
,,,-1.77E-07,0.00344414869323373,
,,,-1.76E-07,0.00377887662034482,
,,,-1.75E-07,0.00344414869323373,
,,,-1.74E-07,0.00377887662034482,
,,,-1.73E-07,0.00377887662034482,
,,,-1.72E-07,0.00310942076612264,
,,,-1.71E-07,0.00344414869323373,
,,,-1.7E-07,0.00377887662034482,
,,,-1.69E-07,0.00377887662034482,
,,,-1.68E-07,0.00377887662034482,
,,,-1.67E-07,0.00344414869323373,
,,,-1.66E-07,0.00377887662034482,
,,,-1.65E-07,0.00377887662034482,
,,,-1.64E-07,0.00344414869323373,
,,,-1.63E-07,0.00377887662034482,
,,,-1.62E-07,0.00377887662034482,
,,,-1.61E-07,0.00377887662034482,
,,,-1.6E-07,0.00377887662034482,
,,,-1.59E-07,0.00377887662034482,
,,,-1.58E-07,0.00377887662034482,
,,,-1.57E-07,0.00377887662034482,
,,,-1.56E-07,0.00411360454745591,
,,,-1.55E-07,0.00377887662034482,
,,,-1.54E-07,0.00411360454745591,
,,,-1.53E-07,0.004448332474567,
,,,-1.52E-07,0.00411360454745591,
,,,-1.51E-07,0.00377887662034482,
,,,-1.5E-07,0.00377887662034482,
,,,-1.49E-07,0.00411360454745591,
,,,-1.48E-07,0.00377887662034482,
,,,-1.47E-07,0.00411360454745591,
,,,-1.46E-07,0.00411360454745591,
,,,-1.45E-07,0.00411360454745591,
,,,-1.44E-07,0.004448332474567,
,,,-1.43E-07,0.00377887662034482,
,,,-1.42E-07,0.004448332474567,
,,,-1.41E-07,0.004448332474567,
,,,-1.4E-07,0.00411360454745591,
,,,-1.39E-07,0.00411360454745591,
,,,-1.38E-07,0.00411360454745591,
,,,-1.37E-07,0.004448332474567,
,,,-1.36E-07,0.00411360454745591,
,,,-1.35E-07,0.00411360454745591,
,,,-1.34E-07,0.004448332474567,
,,,-1.33E-07,0.00377887662034482,
,,,-1.32E-07,0.00377887662034482,
,,,-1.31E-07,0.004448332474567,
,,,-1.3E-07,0.00377887662034482,
,,,-1.29E-07,0.004448332474567,
,,,-1.28E-07,0.004448332474567,
,,,-1.27E-07,0.00411360454745591,
,,,-1.26E-07,0.00411360454745591,
,,,-1.25E-07,0.004448332474567,
,,,-1.24E-07,0.00411360454745591,
,,,-1.23E-07,0.00478306040167809,
,,,-1.22E-07,0.004448332474567,
,,,-1.21E-07,0.004448332474567,
,,,-1.2E-07,0.00478306040167809,
,,,-1.19E-07,0.00411360454745591,
,,,-1.18E-07,0.004448332474567,
,,,-1.17E-07,0.00411360454745591,
,,,-1.16E-07,0.00411360454745591,
,,,-1.15E-07,0.004448332474567,
,,,-1.14E-07,0.00478306040167809,
,,,-1.13E-07,0.00411360454745591,
,,,-1.12E-07,0.00411360454745591,
,,,-1.11E-07,0.004448332474567,
,,,-1.1E-07,0.004448332474567,
,,,-1.09E-07,0.00411360454745591,
,,,-1.08E-07,0.004448332474567,
,,,-1.07E-07,0.00411360454745591,
,,,-1.06E-07,0.00411360454745591,
,,,-1.05E-07,0.004448332474567,
,,,-1.04E-07,0.004448332474567,
,,,-1.03E-07,0.00411360454745591,
,,,-1.02E-07,0.004448332474567,
,,,-1.01E-07,0.00411360454745591,
,,,-9.99999999999999E-08,0.00411360454745591,
,,,-9.9E-08,0.00478306040167809,
,,,-9.8E-08,0.00411360454745591,
,,,-9.69999999999999E-08,0.00478306040167809,
,,,-9.6E-08,0.00478306040167809,
,,,-9.49999999999999E-08,0.00511778832878917,
,,,-9.4E-08,0.00511778832878917,
,,,-9.29999999999999E-08,0.004448332474567,
,,,-9.2E-08,0.00478306040167809,
,,,-9.1E-08,0.00478306040167809,
,,,-8.99999999999999E-08,0.00478306040167809,
,,,-8.9E-08,0.00478306040167809,
,,,-8.79999999999999E-08,0.00478306040167809,
,,,-8.7E-08,0.004448332474567,
,,,-8.6E-08,0.004448332474567,
,,,-8.49999999999999E-08,0.00478306040167809,
,,,-8.4E-08,0.004448332474567,
,,,-8.29999999999999E-08,0.004448332474567,
,,,-8.2E-08,0.004448332474567,
,,,-8.09999999999999E-08,0.00511778832878917,
,,,-8E-08,0.004448332474567,
,,,-7.9E-08,0.00411360454745591,
,,,-7.79999999999999E-08,0.00511778832878917,
,,,-7.7E-08,0.00478306040167809,
,,,-7.59999999999999E-08,0.00478306040167809,
,,,-7.5E-08,0.00478306040167809,
,,,-7.39999999999999E-08,0.004448332474567,
,,,-7.29999999999999E-08,0.004448332474567,
,,,-7.2E-08,0.00511778832878917,
,,,-7.09999999999999E-08,0.00478306040167809,
,,,-7E-08,0.00478306040167809,
,,,-6.89999999999999E-08,0.00478306040167809,
,,,-6.8E-08,0.00478306040167809,
,,,-6.7E-08,0.00478306040167809,
,,,-6.59999999999999E-08,0.004448332474567,
,,,-6.5E-08,0.004448332474567,
,,,-6.39999999999999E-08,0.00478306040167809,
,,,-6.3E-08,0.00478306040167809,
,,,-6.19999999999999E-08,0.00478306040167809,
,,,-6.09999999999999E-08,0.00478306040167809,
,,,-6E-08,0.00478306040167809,
,,,-5.89999999999999E-08,0.00478306040167809,
,,,-5.8E-08,0.00478306040167809,
,,,-5.69999999999999E-08,0.00478306040167809,
,,,-5.6E-08,0.00478306040167809,
,,,-5.5E-08,0.004448332474567,
,,,-5.39999999999999E-08,0.004448332474567,
,,,-5.3E-08,0.004448332474567,
,,,-5.19999999999999E-08,0.00478306040167809,
,,,-5.1E-08,0.00411360454745591,
,,,-4.99999999999999E-08,0.00478306040167809,
,,,-4.9E-08,0.00478306040167809,
,,,-4.8E-08,0.004448332474567,
,,,-4.69999999999999E-08,0.004448332474567,
,,,-4.6E-08,0.00478306040167809,
,,,-4.49999999999999E-08,0.00511778832878917,
,,,-4.4E-08,0.004448332474567,
,,,-4.29999999999999E-08,0.004448332474567,
,,,-4.19999999999999E-08,0.004448332474567,
,,,-4.1E-08,0.004448332474567,
,,,-3.99999999999999E-08,0.00478306040167809,
,,,-3.9E-08,0.00478306040167809,
,,,-3.79999999999999E-08,0.004448332474567,
,,,-3.7E-08,0.004448332474567,
,,,-3.6E-08,0.00411360454745591,
,,,-3.49999999999999E-08,0.00511778832878917,
,,,-3.4E-08,0.00411360454745591,
,,,-3.29999999999999E-08,0.00478306040167809,
,,,-3.2E-08,0.00411360454745591,
,,,-3.09999999999999E-08,0.004448332474567,
,,,-2.99999999999999E-08,0.004448332474567,
,,,-2.9E-08,0.004448332474567,
,,,-2.79999999999999E-08,0.004448332474567,
,,,-2.7E-08,0.004448332474567,
,,,-2.59999999999999E-08,0.00478306040167809,
,,,-2.5E-08,0.004448332474567,
,,,-2.4E-08,0.00478306040167809,
,,,-2.29999999999999E-08,0.004448332474567,
,,,-2.2E-08,0.00478306040167809,
,,,-2.1E-08,0.00511778832878917,
,,,-1.99999999999999E-08,0.00511778832878917,
,,,-1.89999999999999E-08,0.00511778832878917,
,,,-1.8E-08,0.00578724418301135,
,,,-1.69999999999999E-08,0.00578724418301135,
,,,-1.59999999999999E-08,0.00578724418301135,
,,,-1.5E-08,0.00612197211012244,
,,,-1.4E-08,0.00645670003723353,
,,,-1.29999999999999E-08,0.00645670003723353,
,,,-1.19999999999999E-08,0.00679142796434462,
,,,-1.1E-08,0.00712615589145571,
,,,-9.9999999999999E-09,0.00712615589145571,
,,,-8.99999999999994E-09,0.00712615589145571,
,,,-7.99999999999997E-09,0.00813033967278898,
,,,-7E-09,0.00779561174567789,
,,,-5.99999999999992E-09,0.0074608838185668,
,,,-4.99999999999995E-09,0.00779561174567789,
,,,-3.99999999999998E-09,0.00779561174567789,
,,,-2.99999999999991E-09,0.00813033967278898,
,,,-1.99999999999994E-09,0.00879979552701116,
,,,-9.99999999999969E-10,0.00879979552701116,
,,,1.05879118406788E-22,0.00913452345412225,
,,,1.00000000000008E-09,0.00980397930834442,
,,,2.00000000000004E-09,0.00980397930834442,
,,,3.00000000000001E-09,0.0101387072354555,
,,,4.00000000000009E-09,0.0104734351625666,
,,,5.00000000000006E-09,0.0114776189438999,
,,,6.00000000000003E-09,0.0108081630896777,
,,,7.0000000000001E-09,0.0114776189438999,
,,,8.00000000000007E-09,0.0114776189438999,
,,,9.00000000000004E-09,0.012147074798122,
,,,1E-08,0.0124818027252331,
,,,1.10000000000001E-08,0.0131512585794553,
,,,1.20000000000001E-08,0.0124818027252331,
,,,1.3E-08,0.0134859865065664,
,,,1.40000000000001E-08,0.0138207144336775,
,,,1.50000000000001E-08,0.0138207144336775,
,,,1.6E-08,0.0144901702878997,
,,,1.7E-08,0.0141554423607886,
,,,1.80000000000001E-08,0.0144901702878997,
,,,1.90000000000001E-08,0.0151596261421219,
,,,2E-08,0.0151596261421219,
,,,2.10000000000001E-08,0.0154943540692329,
,,,2.20000000000001E-08,0.0154943540692329,
,,,2.3E-08,0.0161638099234551,
,,,2.4E-08,0.0164985378505662,
,,,2.50000000000001E-08,0.0164985378505662,
,,,2.6E-08,0.0168332657776773,
,,,2.7E-08,0.0168332657776773,
,,,2.80000000000001E-08,0.0168332657776773,
,,,2.90000000000001E-08,0.0175027216318995,
,,,3E-08,0.0171679937047884,
,,,3.10000000000001E-08,0.0178374495590106,
,,,3.20000000000001E-08,0.0178374495590106,
,,,3.3E-08,0.0175027216318995,
,,,3.4E-08,0.0178374495590106,
,,,3.50000000000001E-08,0.0178374495590106,
,,,3.60000000000001E-08,0.0181721774861217,
,,,3.7E-08,0.0181721774861217,
,,,3.80000000000001E-08,0.0181721774861217,
,,,3.90000000000001E-08,0.0185069054132327,
,,,4E-08,0.0188416333403438,
,,,4.1E-08,0.0185069054132327,
,,,4.20000000000001E-08,0.0191763612674549,
,,,4.30000000000001E-08,0.0191763612674549,
,,,4.4E-08,0.0191763612674549,
,,,4.50000000000001E-08,0.0188416333403438,
,,,4.60000000000001E-08,0.0198458171216771,
,,,4.7E-08,0.019511089194566,
,,,4.8E-08,0.0191763612674549,
,,,4.90000000000001E-08,0.019511089194566,
,,,5.00000000000001E-08,0.0201805450487882,
,,,5.1E-08,0.019511089194566,
,,,5.20000000000001E-08,0.0198458171216771,
,,,5.30000000000001E-08,0.0198458171216771,
,,,5.4E-08,0.0198458171216771,
,,,5.50000000000001E-08,0.0201805450487882,
,,,5.60000000000001E-08,0.0201805450487882,
,,,5.7E-08,0.0198458171216771,
,,,5.8E-08,0.0201805450487882,
,,,5.90000000000001E-08,0.0198458171216771,
,,,6.00000000000001E-08,0.0201805450487882,
,,,6.1E-08,0.0208500009030104,
,,,6.20000000000001E-08,0.0198458171216771,
,,,6.30000000000001E-08,0.0198458171216771,
,,,6.4E-08,0.0198458171216771,
,,,6.5E-08,0.0201805450487882,
,,,6.60000000000001E-08,0.0198458171216771,
,,,6.70000000000001E-08,0.0201805450487882,
,,,6.8E-08,0.0198458171216771,
,,,6.90000000000001E-08,0.0198458171216771,
,,,7.00000000000001E-08,0.0198458171216771,
,,,7.1E-08,0.0198458171216771,
,,,7.2E-08,0.0198458171216771,
,,,7.30000000000001E-08,0.0198458171216771,
,,,7.40000000000001E-08,0.0201805450487882,
,,,7.5E-08,0.0201805450487882,
,,,7.60000000000001E-08,0.019511089194566,
,,,7.70000000000001E-08,0.019511089194566,
,,,7.8E-08,0.019511089194566,
,,,7.9E-08,0.0191763612674549,
,,,8.00000000000001E-08,0.0191763612674549,
,,,8.10000000000001E-08,0.0191763612674549,
,,,8.2E-08,0.0191763612674549,
,,,8.30000000000001E-08,0.0191763612674549,
,,,8.40000000000001E-08,0.0185069054132327,
,,,8.5E-08,0.0181721774861217,
,,,8.60000000000001E-08,0.0181721774861217,
,,,8.70000000000001E-08,0.0181721774861217,
,,,8.8E-08,0.0188416333403438,
,,,8.9E-08,0.0178374495590106,
,,,9.00000000000001E-08,0.0175027216318995,
,,,9.10000000000001E-08,0.0175027216318995,
,,,9.2E-08,0.0175027216318995,
,,,9.30000000000001E-08,0.0178374495590106,
,,,9.40000000000001E-08,0.0175027216318995,
,,,9.5E-08,0.0171679937047884,
,,,9.6E-08,0.0171679937047884,
,,,9.70000000000001E-08,0.0171679937047884,
,,,9.80000000000001E-08,0.0168332657776773,
,,,9.9E-08,0.0168332657776773,
,,,1E-07,0.0168332657776773,
,,,1.01E-07,0.0168332657776773,
,,,1.02E-07,0.0161638099234551,
,,,1.03E-07,0.0164985378505662,
,,,1.04E-07,0.0161638099234551,
,,,1.05E-07,0.015829081996344,
