Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Analog Channels,,
,,,-4.11E-07,0.00177050905767828,
Maximum(3),,,-4.1E-07,0.00210523698478937,
Cur,No signal,,-4.09E-07,0.00177050905767828,
Mean,,,-4.08E-07,0.00210523698478937,
Min,,,-4.07E-07,0.00177050905767828,
Max,,,-4.06E-07,0.00177050905767828,
Std Dev,,,-4.05E-07,0.00243996491190046,
Count,0,,-4.04E-07,0.00210523698478937,
,,,-4.03E-07,0.00210523698478937,
Minimum(3),,,-4.02E-07,0.00243996491190046,
Cur,No signal,,-4.01E-07,0.00210523698478937,
Mean,,,-4E-07,0.00243996491190046,
Min,,,-3.99E-07,0.00277469283901155,
Max,,,-3.98E-07,0.00243996491190046,
Std Dev,,,-3.97E-07,0.00243996491190046,
Count,0,,-3.96E-07,0.00277469283901155,
,,,-3.95E-07,0.00310942076612264,
Maximum(4),,,-3.94E-07,0.00277469283901155,
Cur,No signal,,-3.93E-07,0.00243996491190046,
Mean,1.562 V,,-3.92E-07,0.00310942076612264,
Min,1.088 V,,-3.91E-07,0.00277469283901155,
Max,1.607 V,,-3.9E-07,0.00310942076612264,
Std Dev,37 mV,,-3.89E-07,0.00310942076612264,
Count,1010,,-3.88E-07,0.00344414869323373,
,,,-3.87E-07,0.00310942076612264,
,,,-3.86E-07,0.00344414869323373,
,,,-3.85E-07,0.00310942076612264,
,,,-3.84E-07,0.00310942076612264,
,,,-3.83E-07,0.00277469283901155,
,,,-3.82E-07,0.00310942076612264,
,,,-3.81E-07,0.00344414869323373,
,,,-3.8E-07,0.00310942076612264,
,,,-3.79E-07,0.00277469283901155,
,,,-3.78E-07,0.00310942076612264,
,,,-3.77E-07,0.00310942076612264,
,,,-3.76E-07,0.00344414869323373,
,,,-3.75E-07,0.00277469283901155,
,,,-3.74E-07,0.00310942076612264,
,,,-3.73E-07,0.00310942076612264,
,,,-3.72E-07,0.00277469283901155,
,,,-3.71E-07,0.00310942076612264,
,,,-3.7E-07,0.00344414869323373,
,,,-3.69E-07,0.00277469283901155,
,,,-3.68E-07,0.00344414869323373,
,,,-3.67E-07,0.00243996491190046,
,,,-3.66E-07,0.00243996491190046,
,,,-3.65E-07,0.00210523698478937,
,,,-3.64E-07,0.00277469283901155,
,,,-3.63E-07,0.00310942076612264,
,,,-3.62E-07,0.00277469283901155,
,,,-3.61E-07,0.00210523698478937,
,,,-3.6E-07,0.00310942076612264,
,,,-3.59E-07,0.00277469283901155,
,,,-3.58E-07,0.00277469283901155,
,,,-3.57E-07,0.00277469283901155,
,,,-3.56E-07,0.00277469283901155,
,,,-3.55E-07,0.00243996491190046,
,,,-3.54E-07,0.00310942076612264,
,,,-3.53E-07,0.00310942076612264,
,,,-3.52E-07,0.00277469283901155,
,,,-3.51E-07,0.00243996491190046,
,,,-3.5E-07,0.00243996491190046,
,,,-3.49E-07,0.00277469283901155,
,,,-3.48E-07,0.00243996491190046,
,,,-3.47E-07,0.00243996491190046,
,,,-3.46E-07,0.00243996491190046,
,,,-3.45E-07,0.00243996491190046,
,,,-3.44E-07,0.00243996491190046,
,,,-3.43E-07,0.00177050905767828,
,,,-3.42E-07,0.00210523698478937,
,,,-3.41E-07,0.00243996491190046,
,,,-3.4E-07,0.00210523698478937,
,,,-3.39E-07,0.00210523698478937,
,,,-3.38E-07,0.00243996491190046,
,,,-3.37E-07,0.00243996491190046,
,,,-3.36E-07,0.00277469283901155,
,,,-3.35E-07,0.00277469283901155,
,,,-3.34E-07,0.00210523698478937,
,,,-3.33E-07,0.00210523698478937,
,,,-3.32E-07,0.00277469283901155,
,,,-3.31E-07,0.00243996491190046,
,,,-3.3E-07,0.00243996491190046,
,,,-3.29E-07,0.00210523698478937,
,,,-3.28E-07,0.00243996491190046,
,,,-3.27E-07,0.00243996491190046,
,,,-3.26E-07,0.00243996491190046,
,,,-3.25E-07,0.00210523698478937,
,,,-3.24E-07,0.00243996491190046,
,,,-3.23E-07,0.00277469283901155,
,,,-3.22E-07,0.00277469283901155,
,,,-3.21E-07,0.00210523698478937,
,,,-3.2E-07,0.00210523698478937,
,,,-3.19E-07,0.00243996491190046,
,,,-3.18E-07,0.00243996491190046,
,,,-3.17E-07,0.00277469283901155,
,,,-3.16E-07,0.00243996491190046,
,,,-3.15E-07,0.00243996491190046,
,,,-3.14E-07,0.00243996491190046,
,,,-3.13E-07,0.00243996491190046,
,,,-3.12E-07,0.00243996491190046,
,,,-3.11E-07,0.00243996491190046,
,,,-3.1E-07,0.00277469283901155,
,,,-3.09E-07,0.00210523698478937,
,,,-3.08E-07,0.00210523698478937,
,,,-3.07E-07,0.00243996491190046,
,,,-3.06E-07,0.00243996491190046,
,,,-3.05E-07,0.00243996491190046,
,,,-3.04E-07,0.00243996491190046,
,,,-3.03E-07,0.00177050905767828,
,,,-3.02E-07,0.00243996491190046,
,,,-3.01E-07,0.00243996491190046,
,,,-3E-07,0.00277469283901155,
,,,-2.99E-07,0.00310942076612264,
,,,-2.98E-07,0.00277469283901155,
,,,-2.97E-07,0.00243996491190046,
,,,-2.96E-07,0.00277469283901155,
,,,-2.95E-07,0.00310942076612264,
,,,-2.94E-07,0.00243996491190046,
,,,-2.93E-07,0.00277469283901155,
,,,-2.92E-07,0.00310942076612264,
,,,-2.91E-07,0.00277469283901155,
,,,-2.9E-07,0.00310942076612264,
,,,-2.89E-07,0.00310942076612264,
,,,-2.88E-07,0.00310942076612264,
,,,-2.87E-07,0.00277469283901155,
,,,-2.86E-07,0.00277469283901155,
,,,-2.85E-07,0.00344414869323373,
,,,-2.84E-07,0.00310942076612264,
,,,-2.83E-07,0.00310942076612264,
,,,-2.82E-07,0.00310942076612264,
,,,-2.81E-07,0.00310942076612264,
,,,-2.8E-07,0.00310942076612264,
,,,-2.79E-07,0.00310942076612264,
,,,-2.78E-07,0.00277469283901155,
,,,-2.77E-07,0.00310942076612264,
,,,-2.76E-07,0.00310942076612264,
,,,-2.75E-07,0.00344414869323373,
,,,-2.74E-07,0.00377887662034482,
,,,-2.73E-07,0.00344414869323373,
,,,-2.72E-07,0.00344414869323373,
,,,-2.71E-07,0.00310942076612264,
,,,-2.7E-07,0.00310942076612264,
,,,-2.69E-07,0.00277469283901155,
,,,-2.68E-07,0.00344414869323373,
,,,-2.67E-07,0.00344414869323373,
,,,-2.66E-07,0.00344414869323373,
,,,-2.65E-07,0.00310942076612264,
,,,-2.64E-07,0.00411360454745591,
,,,-2.63E-07,0.00277469283901155,
,,,-2.62E-07,0.00344414869323373,
,,,-2.61E-07,0.00344414869323373,
,,,-2.6E-07,0.00310942076612264,
,,,-2.59E-07,0.00344414869323373,
,,,-2.58E-07,0.00411360454745591,
,,,-2.57E-07,0.00310942076612264,
,,,-2.56E-07,0.00377887662034482,
,,,-2.55E-07,0.00344414869323373,
,,,-2.54E-07,0.00310942076612264,
,,,-2.53E-07,0.00377887662034482,
,,,-2.52E-07,0.00344414869323373,
,,,-2.51E-07,0.00344414869323373,
,,,-2.5E-07,0.00344414869323373,
,,,-2.49E-07,0.00344414869323373,
,,,-2.48E-07,0.00344414869323373,
,,,-2.47E-07,0.00377887662034482,
,,,-2.46E-07,0.00411360454745591,
,,,-2.45E-07,0.00377887662034482,
,,,-2.44E-07,0.00377887662034482,
,,,-2.43E-07,0.004448332474567,
,,,-2.42E-07,0.00411360454745591,
,,,-2.41E-07,0.00377887662034482,
,,,-2.4E-07,0.00411360454745591,
,,,-2.39E-07,0.00377887662034482,
,,,-2.38E-07,0.00411360454745591,
,,,-2.37E-07,0.00377887662034482,
,,,-2.36E-07,0.004448332474567,
,,,-2.35E-07,0.004448332474567,
,,,-2.34E-07,0.00478306040167809,
,,,-2.33E-07,0.00411360454745591,
,,,-2.32E-07,0.00511778832878917,
,,,-2.31E-07,0.004448332474567,
,,,-2.3E-07,0.00411360454745591,
,,,-2.29E-07,0.00411360454745591,
,,,-2.28E-07,0.004448332474567,
,,,-2.27E-07,0.00478306040167809,
,,,-2.26E-07,0.00511778832878917,
,,,-2.25E-07,0.00478306040167809,
,,,-2.24E-07,0.004448332474567,
,,,-2.23E-07,0.004448332474567,
,,,-2.22E-07,0.00511778832878917,
,,,-2.21E-07,0.00478306040167809,
,,,-2.2E-07,0.00478306040167809,
,,,-2.19E-07,0.00511778832878917,
,,,-2.18E-07,0.00511778832878917,
,,,-2.17E-07,0.00478306040167809,
,,,-2.16E-07,0.00511778832878917,
,,,-2.15E-07,0.00511778832878917,
,,,-2.14E-07,0.00478306040167809,
,,,-2.13E-07,0.00478306040167809,
,,,-2.12E-07,0.00511778832878917,
,,,-2.11E-07,0.00511778832878917,
,,,-2.1E-07,0.00545251625590026,
,,,-2.09E-07,0.00545251625590026,
,,,-2.08E-07,0.00545251625590026,
,,,-2.07E-07,0.00612197211012244,
,,,-2.06E-07,0.00545251625590026,
,,,-2.05E-07,0.00511778832878917,
,,,-2.04E-07,0.00578724418301135,
,,,-2.03E-07,0.00578724418301135,
,,,-2.02E-07,0.00545251625590026,
,,,-2.01E-07,0.00578724418301135,
,,,-2E-07,0.00578724418301135,
,,,-1.99E-07,0.00545251625590026,
,,,-1.98E-07,0.00578724418301135,
,,,-1.97E-07,0.00645670003723353,
,,,-1.96E-07,0.00578724418301135,
,,,-1.95E-07,0.00612197211012244,
,,,-1.94E-07,0.00612197211012244,
,,,-1.93E-07,0.00578724418301135,
,,,-1.92E-07,0.00578724418301135,
,,,-1.91E-07,0.00612197211012244,
,,,-1.9E-07,0.00612197211012244,
,,,-1.89E-07,0.00612197211012244,
,,,-1.88E-07,0.00578724418301135,
,,,-1.87E-07,0.00612197211012244,
,,,-1.86E-07,0.00612197211012244,
,,,-1.85E-07,0.00612197211012244,
,,,-1.84E-07,0.00645670003723353,
,,,-1.83E-07,0.00578724418301135,
,,,-1.82E-07,0.00612197211012244,
,,,-1.81E-07,0.00612197211012244,
,,,-1.8E-07,0.00578724418301135,
,,,-1.79E-07,0.00578724418301135,
,,,-1.78E-07,0.00612197211012244,
,,,-1.77E-07,0.00612197211012244,
,,,-1.76E-07,0.00645670003723353,
,,,-1.75E-07,0.00612197211012244,
,,,-1.74E-07,0.00578724418301135,
,,,-1.73E-07,0.00578724418301135,
,,,-1.72E-07,0.00645670003723353,
,,,-1.71E-07,0.00645670003723353,
,,,-1.7E-07,0.00612197211012244,
,,,-1.69E-07,0.00578724418301135,
,,,-1.68E-07,0.00612197211012244,
,,,-1.67E-07,0.00645670003723353,
,,,-1.66E-07,0.00612197211012244,
,,,-1.65E-07,0.00612197211012244,
,,,-1.64E-07,0.00612197211012244,
,,,-1.63E-07,0.00645670003723353,
,,,-1.62E-07,0.00645670003723353,
,,,-1.61E-07,0.00612197211012244,
,,,-1.6E-07,0.00612197211012244,
,,,-1.59E-07,0.00645670003723353,
,,,-1.58E-07,0.00645670003723353,
,,,-1.57E-07,0.00679142796434462,
,,,-1.56E-07,0.00645670003723353,
,,,-1.55E-07,0.00612197211012244,
,,,-1.54E-07,0.00612197211012244,
,,,-1.53E-07,0.00612197211012244,
,,,-1.52E-07,0.00645670003723353,
,,,-1.51E-07,0.00645670003723353,
,,,-1.5E-07,0.00645670003723353,
,,,-1.49E-07,0.00612197211012244,
,,,-1.48E-07,0.00612197211012244,
,,,-1.47E-07,0.00679142796434462,
,,,-1.46E-07,0.00612197211012244,
,,,-1.45E-07,0.00645670003723353,
,,,-1.44E-07,0.00679142796434462,
,,,-1.43E-07,0.00645670003723353,
,,,-1.42E-07,0.00612197211012244,
,,,-1.41E-07,0.00612197211012244,
,,,-1.4E-07,0.00645670003723353,
,,,-1.39E-07,0.00679142796434462,
,,,-1.38E-07,0.00645670003723353,
,,,-1.37E-07,0.00612197211012244,
,,,-1.36E-07,0.00645670003723353,
,,,-1.35E-07,0.00645670003723353,
,,,-1.34E-07,0.00679142796434462,
,,,-1.33E-07,0.00645670003723353,
,,,-1.32E-07,0.00645670003723353,
,,,-1.31E-07,0.00679142796434462,
,,,-1.3E-07,0.00679142796434462,
,,,-1.29E-07,0.00645670003723353,
,,,-1.28E-07,0.00645670003723353,
,,,-1.27E-07,0.00612197211012244,
,,,-1.26E-07,0.00645670003723353,
,,,-1.25E-07,0.00645670003723353,
,,,-1.24E-07,0.00612197211012244,
,,,-1.23E-07,0.00679142796434462,
,,,-1.22E-07,0.00645670003723353,
,,,-1.21E-07,0.00645670003723353,
,,,-1.2E-07,0.00712615589145571,
,,,-1.19E-07,0.00679142796434462,
,,,-1.18E-07,0.00679142796434462,
,,,-1.17E-07,0.00679142796434462,
,,,-1.16E-07,0.00679142796434462,
,,,-1.15E-07,0.00679142796434462,
,,,-1.14E-07,0.00679142796434462,
,,,-1.13E-07,0.00645670003723353,
,,,-1.12E-07,0.00679142796434462,
,,,-1.11E-07,0.00645670003723353,
,,,-1.1E-07,0.00679142796434462,
,,,-1.09E-07,0.00645670003723353,
,,,-1.08E-07,0.00712615589145571,
,,,-1.07E-07,0.00679142796434462,
,,,-1.06E-07,0.00679142796434462,
,,,-1.05E-07,0.00679142796434462,
,,,-1.04E-07,0.00712615589145571,
,,,-1.03E-07,0.00645670003723353,
,,,-1.02E-07,0.00679142796434462,
,,,-1.01E-07,0.00679142796434462,
,,,-9.99999999999999E-08,0.00679142796434462,
,,,-9.9E-08,0.00679142796434462,
,,,-9.8E-08,0.0074608838185668,
,,,-9.69999999999999E-08,0.00645670003723353,
,,,-9.6E-08,0.00679142796434462,
,,,-9.49999999999999E-08,0.00645670003723353,
,,,-9.4E-08,0.00712615589145571,
,,,-9.29999999999999E-08,0.0074608838185668,
,,,-9.2E-08,0.00679142796434462,
,,,-9.1E-08,0.00712615589145571,
,,,-8.99999999999999E-08,0.00679142796434462,
,,,-8.9E-08,0.00679142796434462,
,,,-8.79999999999999E-08,0.00712615589145571,
,,,-8.7E-08,0.00645670003723353,
,,,-8.6E-08,0.00679142796434462,
,,,-8.49999999999999E-08,0.00679142796434462,
,,,-8.4E-08,0.00679142796434462,
,,,-8.29999999999999E-08,0.00679142796434462,
,,,-8.2E-08,0.0074608838185668,
,,,-8.09999999999999E-08,0.00712615589145571,
,,,-8E-08,0.00679142796434462,
,,,-7.9E-08,0.00712615589145571,
,,,-7.79999999999999E-08,0.00679142796434462,
,,,-7.7E-08,0.00679142796434462,
,,,-7.59999999999999E-08,0.0074608838185668,
,,,-7.5E-08,0.00712615589145571,
,,,-7.39999999999999E-08,0.00712615589145571,
,,,-7.29999999999999E-08,0.00712615589145571,
,,,-7.2E-08,0.00779561174567789,
,,,-7.09999999999999E-08,0.00679142796434462,
,,,-7E-08,0.00712615589145571,
,,,-6.89999999999999E-08,0.00779561174567789,
,,,-6.8E-08,0.0074608838185668,
,,,-6.7E-08,0.0074608838185668,
,,,-6.59999999999999E-08,0.00779561174567789,
,,,-6.5E-08,0.0074608838185668,
,,,-6.39999999999999E-08,0.0074608838185668,
,,,-6.3E-08,0.00712615589145571,
,,,-6.19999999999999E-08,0.0074608838185668,
,,,-6.09999999999999E-08,0.00779561174567789,
,,,-6E-08,0.00712615589145571,
,,,-5.89999999999999E-08,0.0074608838185668,
,,,-5.8E-08,0.00712615589145571,
,,,-5.69999999999999E-08,0.0074608838185668,
,,,-5.6E-08,0.00712615589145571,
,,,-5.5E-08,0.0074608838185668,
,,,-5.39999999999999E-08,0.00712615589145571,
,,,-5.3E-08,0.0074608838185668,
,,,-5.19999999999999E-08,0.00712615589145571,
,,,-5.1E-08,0.00712615589145571,
,,,-4.99999999999999E-08,0.00679142796434462,
,,,-4.9E-08,0.00679142796434462,
,,,-4.8E-08,0.00712615589145571,
,,,-4.69999999999999E-08,0.00679142796434462,
,,,-4.6E-08,0.00679142796434462,
,,,-4.49999999999999E-08,0.00645670003723353,
,,,-4.4E-08,0.00679142796434462,
,,,-4.29999999999999E-08,0.00679142796434462,
,,,-4.19999999999999E-08,0.00712615589145571,
,,,-4.1E-08,0.00645670003723353,
,,,-3.99999999999999E-08,0.00645670003723353,
,,,-3.9E-08,0.00679142796434462,
,,,-3.79999999999999E-08,0.00645670003723353,
,,,-3.7E-08,0.00679142796434462,
,,,-3.6E-08,0.00645670003723353,
,,,-3.49999999999999E-08,0.00645670003723353,
,,,-3.4E-08,0.00712615589145571,
,,,-3.29999999999999E-08,0.00645670003723353,
,,,-3.2E-08,0.00645670003723353,
,,,-3.09999999999999E-08,0.00578724418301135,
,,,-2.99999999999999E-08,0.00645670003723353,
,,,-2.9E-08,0.00645670003723353,
,,,-2.79999999999999E-08,0.00578724418301135,
,,,-2.7E-08,0.00612197211012244,
,,,-2.59999999999999E-08,0.00578724418301135,
,,,-2.5E-08,0.00645670003723353,
,,,-2.4E-08,0.00578724418301135,
,,,-2.29999999999999E-08,0.00578724418301135,
,,,-2.2E-08,0.00578724418301135,
,,,-2.1E-08,0.00612197211012244,
,,,-1.99999999999999E-08,0.00578724418301135,
,,,-1.89999999999999E-08,0.00612197211012244,
,,,-1.8E-08,0.00578724418301135,
,,,-1.69999999999999E-08,0.00612197211012244,
,,,-1.59999999999999E-08,0.00612197211012244,
,,,-1.5E-08,0.00612197211012244,
,,,-1.4E-08,0.00578724418301135,
,,,-1.29999999999999E-08,0.00578724418301135,
,,,-1.19999999999999E-08,0.00612197211012244,
,,,-1.1E-08,0.00645670003723353,
,,,-9.9999999999999E-09,0.00645670003723353,
,,,-8.99999999999994E-09,0.00645670003723353,
,,,-7.99999999999997E-09,0.00679142796434462,
,,,-7E-09,0.0074608838185668,
,,,-5.99999999999992E-09,0.0074608838185668,
,,,-4.99999999999995E-09,0.0074608838185668,
,,,-3.99999999999998E-09,0.00813033967278898,
,,,-2.99999999999991E-09,0.00879979552701116,
,,,-1.99999999999994E-09,0.00879979552701116,
,,,-9.99999999999969E-10,0.00879979552701116,
,,,1.05879118406788E-22,0.00913452345412225,
,,,1.00000000000008E-09,0.00946925138123333,
,,,2.00000000000004E-09,0.00980397930834442,
,,,3.00000000000001E-09,0.0104734351625666,
,,,4.00000000000009E-09,0.0101387072354555,
,,,5.00000000000006E-09,0.0108081630896777,
,,,6.00000000000003E-09,0.0108081630896777,
,,,7.0000000000001E-09,0.0114776189438999,
,,,8.00000000000007E-09,0.0114776189438999,
,,,9.00000000000004E-09,0.011812346871011,
,,,1E-08,0.0128165306523442,
,,,1.10000000000001E-08,0.0124818027252331,
,,,1.20000000000001E-08,0.0128165306523442,
,,,1.3E-08,0.0134859865065664,
,,,1.40000000000001E-08,0.0134859865065664,
,,,1.50000000000001E-08,0.0141554423607886,
,,,1.6E-08,0.0141554423607886,
,,,1.7E-08,0.0144901702878997,
,,,1.80000000000001E-08,0.0144901702878997,
,,,1.90000000000001E-08,0.0148248982150108,
,,,2E-08,0.0151596261421219,
,,,2.10000000000001E-08,0.015829081996344,
,,,2.20000000000001E-08,0.015829081996344,
,,,2.3E-08,0.0161638099234551,
,,,2.4E-08,0.0168332657776773,
,,,2.50000000000001E-08,0.0161638099234551,
,,,2.6E-08,0.0168332657776773,
,,,2.7E-08,0.0168332657776773,
,,,2.80000000000001E-08,0.0175027216318995,
,,,2.90000000000001E-08,0.0178374495590106,
,,,3E-08,0.0181721774861217,
,,,3.10000000000001E-08,0.0178374495590106,
,,,3.20000000000001E-08,0.0185069054132327,
,,,3.3E-08,0.0181721774861217,
,,,3.4E-08,0.0181721774861217,
,,,3.50000000000001E-08,0.0188416333403438,
,,,3.60000000000001E-08,0.0188416333403438,
,,,3.7E-08,0.0188416333403438,
,,,3.80000000000001E-08,0.0191763612674549,
,,,3.90000000000001E-08,0.0188416333403438,
,,,4E-08,0.019511089194566,
,,,4.1E-08,0.0188416333403438,
,,,4.20000000000001E-08,0.019511089194566,
,,,4.30000000000001E-08,0.019511089194566,
,,,4.4E-08,0.0191763612674549,
,,,4.50000000000001E-08,0.0198458171216771,
,,,4.60000000000001E-08,0.019511089194566,
,,,4.7E-08,0.0198458171216771,
,,,4.8E-08,0.0198458171216771,
,,,4.90000000000001E-08,0.0201805450487882,
,,,5.00000000000001E-08,0.019511089194566,
,,,5.1E-08,0.0198458171216771,
,,,5.20000000000001E-08,0.0201805450487882,
,,,5.30000000000001E-08,0.0201805450487882,
,,,5.4E-08,0.0198458171216771,
,,,5.50000000000001E-08,0.0205152729758993,
,,,5.60000000000001E-08,0.0205152729758993,
,,,5.7E-08,0.0205152729758993,
,,,5.8E-08,0.0198458171216771,
,,,5.90000000000001E-08,0.0198458171216771,
,,,6.00000000000001E-08,0.0205152729758993,
,,,6.1E-08,0.0205152729758993,
,,,6.20000000000001E-08,0.0205152729758993,
,,,6.30000000000001E-08,0.0201805450487882,
,,,6.4E-08,0.0205152729758993,
,,,6.5E-08,0.0201805450487882,
,,,6.60000000000001E-08,0.0201805450487882,
,,,6.70000000000001E-08,0.0208500009030104,
,,,6.8E-08,0.0201805450487882,
,,,6.90000000000001E-08,0.0205152729758993,
,,,7.00000000000001E-08,0.0201805450487882,
,,,7.1E-08,0.0198458171216771,
,,,7.2E-08,0.0201805450487882,
,,,7.30000000000001E-08,0.019511089194566,
,,,7.40000000000001E-08,0.0201805450487882,
,,,7.5E-08,0.019511089194566,
,,,7.60000000000001E-08,0.019511089194566,
,,,7.70000000000001E-08,0.019511089194566,
,,,7.8E-08,0.0191763612674549,
,,,7.9E-08,0.0198458171216771,
,,,8.00000000000001E-08,0.0188416333403438,
,,,8.10000000000001E-08,0.0188416333403438,
,,,8.2E-08,0.0188416333403438,
,,,8.30000000000001E-08,0.0185069054132327,
,,,8.40000000000001E-08,0.0188416333403438,
,,,8.5E-08,0.0185069054132327,
,,,8.60000000000001E-08,0.0185069054132327,
,,,8.70000000000001E-08,0.0185069054132327,
,,,8.8E-08,0.0185069054132327,
,,,8.9E-08,0.0185069054132327,
,,,9.00000000000001E-08,0.0178374495590106,
,,,9.10000000000001E-08,0.0178374495590106,
,,,9.2E-08,0.0175027216318995,
,,,9.30000000000001E-08,0.0175027216318995,
,,,9.40000000000001E-08,0.0178374495590106,
,,,9.5E-08,0.0175027216318995,
,,,9.6E-08,0.0171679937047884,
,,,9.70000000000001E-08,0.0168332657776773,
,,,9.80000000000001E-08,0.0164985378505662,
,,,9.9E-08,0.0171679937047884,
,,,1E-07,0.0164985378505662,
,,,1.01E-07,0.0168332657776773,
,,,1.02E-07,0.0161638099234551,
,,,1.03E-07,0.0161638099234551,
,,,1.04E-07,0.0161638099234551,
,,,1.05E-07,0.0154943540692329,
,,,1.06E-07,0.015829081996344,
,,,1.07E-07,0.0154943540692329,
,,,1.08E-07,0.015829081996344,
,,,1.09E-07,0.0151596261421219,
,,,1.1E-07,0.0151596261421219,
